id,abstract,content,s_content,t_content,img,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
3977,335,10909,8,16,17,18,5961519,423,13818,330,3,8,7390,23.68,511819,5.4,16.36,4305.68,590762,3430.16,86.76,1
3987,212,4373,6,8,6,4,2986114,568,2971,183,3,13,33695,49.64,537402,6.32,24.16,9384.48,593806,515406000,81.48,1
3991,361,4093,6,13,19,22,848478,127,1064,114,0,2,151842,94.2,522172,6.88,88.52,4520.8,601403,25304.3,85.48,1
3994,359,3433,9,8,3,9,600868,38,841,90,1,2,151897,2077.8,420482,6.36,636.72,8768.52,474651,171944000,88.52,1
3995,306,11746,13,30,16,22,6193371,338,3727,330,1,3,37036,20.8,520193,6.48,20.04,9569.44,599213,25100.3,87.92,1
3996,335,8583,10,17,12,63,3465124,1845,7626,415,2,2,151928,761.08,518468,9.12,308.36,4821.28,597310,68265.2,90.32,1
3999,556,12133,9,27,30,82,15443779,2886,18931,347,4,12,345415,119.4,352018,8.4,125,5214.44,404925,50919.1,91.76,1
4001,616,5239,6,0,28,41,5725776,34,26675,548,1,2,152011,83.4,344466,8.84,78.68,3403.04,397303,28867.6,89,1
4005,556,8300,9,22,12,15,5907684,321,5638,406,1,2,61723,8.24,340155,4.8,7.6,2941.08,392900,3401.24,76.8,1
4006,269,3938,5,12,4,15,866097,49,686,116,3,5,10363,226.36,180609,7.8,210.44,1722.72,207298,39422.8,86.84,1
4007,458,20245,13,25,4,141,1045794,119,1758,437,1,5,77520,389.6,362443,10.04,242.32,4664.8,415832,86281.6,92.04,1
4009,438,13714,6,17,18,21,2650156,185,1260,366,0,4,1025050,30.84,483051,6.88,28.52,8133.16,538452,343613000,82.48,1
4013,688,4460,6,8,30,68,6570063,71,5722,321,2,1,152190,250.16,348810,9,245.6,3616.28,401656,57094.6,92.64,1
4015,163,5500,9,4,30,41,49216448,138,44190,455,8,13,5985553,58.2,240042,7.4,58.88,3629.64,267672,171814000,93.08,1
4026,682,17133,14,40,30,337,22627263,2654,33494,1628,0,5,23952,41.84,352923,8.04,36.88,3320.8,405960,23234.7,85.12,1
4029,613,5521,7,9,23,151,24043528,169,34795,1072,4,1,152436,90.96,347772,8.44,70.72,3817.96,400712,26825.8,84.4,1
4032,257,9529,5,11,11,11,2818172,742,3360,183,1,15,4680,24.4,545128,5.88,17.64,9389.68,601626,515404000,89.76,1
4035,220,5907,9,4,8,17,299678,49,309,47,2,2,1098761,47.12,668701,8.12,43.12,10440.9,750464,343687000,88.24,1
4036,182,6282,6,0,8,136,1663212,148,636,104,4,23,817303,75,176471,9.16,60.56,1863.48,203151,49409.3,97,1
4037,556,10436,6,19,6,20,1931253,121,1170,323,3,1,152558,145.76,187510,8.36,116.8,2715.52,214108,37788.8,95.32,1
4039,590,8642,7,8,0,35,31709674,494,239583,1838,5,3,170984,73.88,415922,5.68,53.88,5777.76,470001,171817000,91.12,1
4042,339,6726,9,7,10,14,5508089,234,9268,312,2,10,337,62.72,184621,7.2,33.48,3165.68,211153,20935.2,94.4,1
4043,506,5568,8,12,30,4,747266,199,713,139,10,1,152646,92.64,409627,6.04,78.76,5148.76,463586,171815000,87.12,1
4046,298,1967,6,4,30,50,8318013,93,6690,541,3,1,152703,5.84,341472,4.88,6.24,2851.76,394123,1658,82.64,1
4049,263,2456,7,6,16,36,47286227,275,8534,279,4,1,152750,106.72,342522,7.2,108.68,3198.36,395165,21425,87.6,1
4055,601,16480,14,37,16,28,14780013,1460,18185,766,3,3,152852,35.68,697510,7.76,29.92,11824.4,802972,37859.4,86.56,1
4057,147,6247,10,12,1,16,420563,28,158,52,1,10,1759046,25.76,175069,5.48,15.6,1588.64,201500,9004,87.8,1
4059,93,1977,5,6,0,9,4277417,232,3504,79,1,1,152906,254.6,416735,7.28,253.88,5437.84,471017,171847000,85.76,1
4067,451,5213,7,4,30,80,5326387,123,21781,331,6,2,674468,70.2,408197,6.72,62.56,5111.6,462095,171813000,89.8,1
4068,243,4436,6,16,3,16,6584798,472,10355,370,2,1,153063,18.84,476993,6.08,18.44,7261.48,532312,343607000,84.96,1
4085,455,15531,10,18,15,9,3042143,601,2651,57,2,39,5615328,5248.72,193332,9.36,1606.04,11419.5,220266,371716,89.84,1
4095,407,7490,5,11,12,20,36357094,2817,15435,288,2,7,385,8.68,246426,6.04,6.04,3866.92,274525,171810000,86.72,1
4098,640,10463,6,16,10,50,6987506,340,4085,610,13,1,134597,35,356155,7.72,23.76,6370.16,409196,26319,90.08,1
4104,244,5089,6,3,3,12,829303,106,1151,103,3,3,153661,65.92,346177,5.28,59,2989.04,399018,15412.2,86,1
4105,375,10650,8,10,2,18,1525252,93,1387,424,2,3,71877,7727.28,206401,11.32,2339.32,15192,233483,532195,94.64,1
4107,553,4241,8,6,7,18,7805991,860,15195,685,2,12,62298,17.52,581923,5.68,13.16,6585.2,662165,171804000,81.92,1
4109,156,18138,11,22,3,39,10291228,1945,64670,3008,2,1,153730,17.68,340240,5.32,23.44,2844.92,392800,6696.64,87.64,1
4112,569,18747,13,36,11,33,10291766,963,15111,1004,2,5,65777,76.16,344167,6.48,70.2,3141,396888,17424.8,89.72,1
4113,102,3762,6,10,5,15,912912,69,1005,83,0,10,1845,25.04,242514,4.24,15.52,3661.36,270192,171807000,78.28,1
4117,346,3460,10,0,3,7,1834831,122,1720,130,2,1,153856,1547.8,204113,4.28,470.24,4129.68,230743,107537,82.76,1
4120,643,15146,7,13,24,70,5512399,158,3245,653,11,1,153915,28.92,353909,6.6,29.32,5432.72,406728,19771.5,89.04,1
4121,632,17525,8,19,11,56,2742437,204,1847,278,5,1,2543737,19.4,197345,8.56,14.36,9324.48,223977,46928.6,94.24,1
4124,657,14500,7,19,9,37,6544364,760,6200,582,12,1,153987,82.2,353672,7.76,65.72,4599.2,406586,28191.7,90.4,1
4131,379,15252,7,22,15,32,5244965,491,2977,183,2,1,154079,28.76,374617,6.52,19.6,7986.24,404855,515406000,86.4,1
4140,641,18306,8,14,10,90,8937028,402,3781,470,11,1,154250,4.8,340886,4.68,5,3047.76,393537,2593.56,83.92,1
4141,642,17682,13,41,13,63,18369528,809,10817,1739,2,1,154268,11.68,508811,4.68,10.72,4367.84,587682,1634.6,84.48,1
4144,552,17344,12,24,23,13,7165008,989,10889,514,2,40,6080,1666.2,355653,6.72,555.8,6917.08,408661,130803,87.84,1
4146,457,17092,9,19,16,128,2955466,547,4970,406,4,4,66560,243.16,514481,7.52,164.28,4306.44,593319,34515.3,90.48,1
4150,500,16226,13,31,13,46,15685780,486,9260,1163,1,1,154399,24.8,174011,6,17.4,2513.2,200539,12446.5,90.96,1
4154,317,5805,6,15,9,15,693801,38,818,72,2,2,154464,46.72,552836,7.2,27.76,10625.3,609486,515417000,85.96,1
4157,399,9510,8,14,21,36,7529728,488,9385,475,3,3,154518,439.12,423529,9.36,439.68,18052.1,477735,171894000,87.84,1
4160,261,4503,7,7,5,6,3687578,260,3653,166,0,3,1947146,23.64,306679,6.44,8.08,5841.52,335810,343606000,87.56,1
4169,639,2750,6,4,28,38,6083942,120,7915,261,7,2,154732,415.88,348148,7.68,415.96,3091.76,400907,76342.4,87.32,1
4173,287,21039,9,12,30,29,127701,11,3892,19,1,3,19437048,2022.58,12066.8,11.1579,525.421,2843.58,12295.7,116915,96.6842,1
4177,106,886,8,6,15,13,1012663,1,463,71,6,9,10868972,61.92,236724,4.68,60.56,3620,264298,171812000,89.24,1
4184,143,5602,7,8,9,10,1007476,55,545,142,3,1,154962,8.64,406803,3.68,6.04,5088.6,460779,171801000,78.48,1
4185,494,15902,6,14,19,18,7968127,991,31016,832,1,6,388,20.2,342301,3.16,20.36,2887.32,394900,3737.52,77.32,1
4187,544,14876,15,30,13,54,7508698,1310,19866,1128,1,3,154997,41.04,517264,7.08,39.64,6301.56,596461,23887,86.2,1
4190,687,10388,7,16,0,192,31244991,7765,41086,1572,3,33,6283,315.68,176816,10.52,303.72,1737.76,203245,66210.6,93.36,1
4194,390,5740,8,3,11,136,9223507,621,10662,606,3,1,155118,10.68,342509,5.6,10.72,2936,395068,5670.84,89.52,1
4196,352,5111,10,0,2,4,8271701,290,11393,58,3,3,155154,2584.6,246745,7,783.96,8403.36,274655,171981000,87.6,1
4200,403,3243,5,4,8,65,4407003,8,1459,67,2,112,18248034,700.8,178428,9.08,700.4,1960.8,204858,125434,93.96,1
4202,392,1122,5,3,27,16,6560886,60,8287,150,3,1,2487100,26.28,540190,6.2,24.36,9441.64,596710,515405000,86.52,1
4205,387,21333,16,57,9,34,13613231,881,7291,599,1,1,155278,41.68,514059,6,41.36,4926.68,593029,14650,86,1
4207,324,5090,5,10,8,40,756973,20,619,76,10,1,155305,155.04,853641,6.56,154.32,7287.12,985178,24666.6,87.04,1
4213,585,10309,7,12,19,57,15931285,2218,60187,960,6,7,26105,1.76,943499,5.48,1.88,14688.9,1053740,687198000,79.04,1
4214,123,17664,7,12,5,9,1345187,102,1795,142,3,6,29902,204.4,538387,6.88,63.48,9660.64,594791,515413000,86.12,1
4219,333,10232,10,16,30,63,15358639,316,57821,180,5,3,5128963,156.32,174088,7.84,149.48,1480.92,200438,42954.5,93.28,1
4224,260,2700,7,2,6,18,11255775,752,15424,413,1,1,155576,99.28,348536,6.76,74.32,3511.44,401427,26152.1,90.36,1
4231,142,11747,10,13,3,33,4225080,1111,28910,2223,2,1,155703,25.4,341366,6.12,31.76,2859.72,393952,10563.5,92.44,1
4233,605,16870,12,35,9,34,14329999,1679,18851,1702,0,4,155740,21.4,341204,5.08,15.48,3215.36,393895,6636.8,86.48,1
4237,646,13964,7,18,9,378,2787476,511,8069,1216,8,1,155814,3.44,342204,4.24,3.4,3063.8,394754,2137.52,90.32,1
4244,405,10025,9,17,30,18,3792095,728,8085,18,1,10,15278221,3578.06,249742,7.5,1083.44,8199.39,286686,245350,89.3889,1
4249,456,8297,6,16,11,29,3735144,410,3050,272,10,1,156004,53.8,348241,6.4,42.44,3711.48,400917,14126.6,91.52,1
4253,345,8113,7,5,5,67,2075162,76,2356,137,5,1,5464649,20.76,170624,5.92,20.76,1469.48,197058,6451.32,83.48,1
4255,456,10747,8,17,13,36,1631285,114,1890,634,5,1,10044438,12.28,178838,7,8.72,3122.6,205782,16940,89.52,1
4256,486,20419,10,18,30,100,16045649,4012,69029,949,0,8,14251,683.32,536259,10,689.4,22171.9,615487,135405,90.08,1
4258,358,13366,14,45,23,23,15331826,742,9964,550,1,2,156155,4.08,516332,5.88,3.92,6345.6,595260,11765.3,87.96,1
4265,320,14972,15,35,11,38,2275564,3218,8809,582,0,2,978,11.56,174583,4.76,9.6,1786.6,201035,6055.36,86.6,1
4266,158,4111,8,2,0,9,10870834,117,46,27,5,8,5302421,25.88,239116,6.68,23.12,4379.12,266832,171813000,90.48,1
4274,188,2667,7,3,30,26,16615571,160,7389,213,5,1,156394,93.24,341582,6.32,33.36,3130.08,394308,7628.2,85.92,1
4279,518,16882,13,44,11,48,4543444,570,6041,694,1,1,156487,138.08,515319,7.52,128.16,5769.56,594420,31506,86.96,1
4281,187,3523,7,5,1,10,1442070,28,2608,108,2,15,878874,122.92,172926,6.92,116.52,1541,199288,34866.6,89.44,1
4286,630,21974,14,58,23,17,6660567,398,4601,383,3,1,156607,15.12,849394,4.76,16.08,7541.16,980822,3803.88,76.28,1
4290,351,5988,10,10,2,11,2114181,288,5554,205,3,6,75747,2591.44,184021,7.28,789.8,6288.4,210747,183346,90.24,1
4291,564,18766,13,36,30,92,7328785,286,5101,874,1,1,156677,10.32,176490,5.68,9.28,4143.24,202935,14868.6,83.4,1
4301,656,8807,6,14,11,55,3957829,154,1549,424,10,1,156854,60.68,694068,6.96,54.36,7475.84,799604,29793.6,86.64,1
4309,243,10215,7,15,12,21,4417353,467,7007,327,3,3,27449,139.96,362764,7.68,119.96,3719.72,415745,30330.8,91.8,1
4311,503,15255,13,32,9,16,9943464,483,5338,451,1,6,31638,64.4,511785,6.64,60.4,4853.04,590768,18120.4,85.72,1
4314,567,14807,7,19,17,39,2919609,786,4309,287,2,4,5671,110,341560,8.08,70.48,3033.04,394498,21077.3,94.44,1
4318,328,10958,13,29,3,17,1862081,93,1517,168,1,3,13139,33.68,361477,7.84,29.72,10406.8,414342,41474.5,89.12,1
4319,187,3925,8,5,8,6,1952563,112,3219,89,2,1,157136,30.28,340550,5.24,23.28,3001.32,393318,9804.76,77.88,1
4323,332,13803,10,25,2,22,7480188,862,10756,485,1,11,157211,3170.08,384555,9.04,982.4,14481.6,415045,515631000,91.56,1
4332,194,2397,7,2,4,8,188781,28,484,62,2,1,157379,53.44,473331,5.24,42.52,7235.32,528464,343608000,84.96,1
4333,420,6048,6,14,6,54,1251618,325,2441,187,2,1,2357073,110.16,179586,6.96,109.84,1677.84,206393,26378.4,89.56,1
4334,459,7563,7,12,0,129,49726220,1167,51145,1502,3,14,2794873,135.16,343883,7.92,136.4,3077.12,396537,29975.5,92.16,1
4343,291,1079,5,4,20,17,16006089,157,3992,169,3,13,18470,121.24,748705,5.64,105.72,8086.76,855309,171821000,86.44,1
4344,210,12642,6,14,4,15,5626179,574,15691,416,4,7,157573,9.12,471659,6.76,8.8,10097.3,503749,687206000,89.64,1
4347,542,6873,7,15,7,21,1992600,66,1582,249,11,1,157630,6.72,513981,5.32,5.84,5032,592891,4910.04,85.88,1
4354,613,8104,6,15,15,35,3593925,140,2186,380,10,1,157737,19.52,174533,6,17.44,2412.76,200918,11987.8,91.12,1
4355,610,6564,6,10,5,21,3752956,144,1729,320,9,1,157748,38.04,182331,6.32,29.68,3291.76,208962,16929,90.08,1
4356,329,16694,12,35,5,15,5053718,5820,18466,449,1,39,6410,3636.56,364710,8.4,1113.32,9256.64,417887,253709,88.8,1
4372,652,14569,8,21,30,23,1558040,146,500,89,7,1,4743774,51.88,185505,7.16,52.68,1950.84,212010,18435.4,93.16,1
4377,421,13300,12,21,9,16,1138490,92,547,141,1,4,3506976,250.68,189123,8.72,246.6,10157.2,215935,67588,93.12,1
4380,502,13286,13,34,23,30,14590464,793,10295,2272,1,1,37014,236.08,344578,8.44,230.44,3195.36,397417,46604.1,89.36,1
4381,471,2029,6,7,30,38,5127279,83,17923,475,4,1,158165,85.56,410279,6.8,80.84,5387,464171,171818000,88.28,1
4382,355,5633,6,2,13,14,1797476,181,7569,236,2,1,1589284,17.04,172151,4.76,15.64,2242.52,198520,11773.7,76.52,1
4384,276,4035,5,4,0,8,1059203,74,6758,150,2,1,158209,1375,346523,5.44,345.32,4634.16,399142,77634.8,86.8,1
4385,474,3476,8,10,5,26,1487934,292,1176,145,9,1,158231,42.96,350030,7.32,28.92,4325.84,402909,23211,89.44,1
4386,505,4637,6,11,0,157,36740413,1097,94589,1553,1,1,158248,38.28,519256,6,38.76,4816.84,598368,12249.7,86.04,1
4387,639,21995,14,46,21,23,7036782,480,9933,453,0,1,158267,5.6,857092,6.2,3.88,9975.48,988693,17773.3,82.4,1
4401,604,11398,6,16,4,30,1782721,177,1178,330,11,1,158527,15.4,346124,4.8,11.8,3220,398753,6767.48,85.32,1
4409,244,7286,7,2,11,81,3006656,88,1859,213,4,38,9678682,70.44,173660,6.88,63.72,1461.28,200044,27048.8,94.72,1
4411,351,15026,11,24,30,30,5610736,914,18248,772,1,25,158674,1549.28,351172,4.96,472.68,5572.6,403932,105654,75.12,1
4412,280,2586,5,4,4,9,3628182,278,12380,293,2,1,158693,108.6,406808,5.92,55.16,5369.6,460812,171814000,84.36,1
4415,406,5388,6,19,4,39,3323850,157,1567,426,11,1,158750,6.72,179372,5.48,6.08,3753.12,205794,12913.8,90.48,1
4417,506,5272,7,5,30,10,30329652,421,45552,594,0,1,123909,113.04,343891,5.6,113.2,3275.48,396658,23441.6,84.72,1
4421,347,4372,7,12,3,18,2439590,392,7770,177,2,2,25310,112.16,587743,8,107.56,6695.56,668275,171825000,86.2,1
4424,671,5172,7,7,0,63,12010181,1437,59959,1163,6,4,24327,757.88,347719,9.44,757.28,3438.2,400415,134109,90.2,1
4431,558,14479,7,14,7,38,4550777,443,12110,223,3,6,6129936,15.84,307080,7.08,11.6,5963.12,336289,343609000,84.84,1
4434,503,6166,6,12,8,38,3381577,237,2350,258,10,1,159077,20.04,512533,4.76,13.68,4356.4,591460,2430.2,84.84,1
4446,370,20435,10,34,28,6,6419814,714,4087,251,4,2,18876,3091.24,588707,7.52,936.16,11856.6,669128,172018000,89.08,1
4449,85,1278,6,7,12,8,3591953,51,11603,46,2,11,6324278,78.04,249117,7.24,69.6,4191.56,277132,171834000,89.32,1
4451,328,3691,11,12,5,19,428167,51,905,108,1,1,159357,27.64,343259,6.16,5.92,4094,396236,11841.8,82.08,1
4457,395,1786,5,5,30,27,5822388,37,3331,261,3,4,3034319,16.8,645218,5.4,16.28,8684,726755,343603000,86.88,1
4459,255,13950,9,16,5,44,7296100,1487,37150,2270,2,1,159496,7.96,339685,5.04,8.96,2867.08,392254,3742.6,90.36,1
4461,590,6139,6,10,6,34,1448173,529,2520,207,10,1,159534,41.56,512505,5,23.2,4495.52,591520,6574.48,87.2,1
4468,332,4242,5,15,7,26,11955886,642,10581,269,5,2,26814,15.28,685686,4.64,15.12,6669.44,790904,7448.4,84.68,1
4479,366,20848,6,13,11,27,9679660,2072,58441,891,2,57,5394,283,342821,5.76,75.68,3189.8,395535,16296.8,85.76,1
4482,293,8774,5,2,9,12,3962318,610,11453,258,6,3,26769,4.4,507883,2.8,3.4,4265.64,586682,-2125.68,75.88,1
4483,490,1530,5,12,30,28,1441142,326,5019,167,2,1,159862,78.24,811080,6.64,77.56,10095,918760,343613000,85.44,1
4484,453,21299,14,57,13,9,5870492,379,4631,458,0,2,77652,2.88,340775,5.32,3.08,2886.12,393494,3224.68,82.68,1
4488,223,12582,6,2,6,18,4522181,1202,9738,359,4,4,5793,299.36,516402,10.24,283.88,4432.96,595291,81232.7,90.6,1
4491,124,3082,8,4,30,11,2086794,18,2924,156,0,2,159994,39.8,576636,5.12,40.08,6446.04,656790,171808000,82.04,1
4492,645,6342,7,15,7,60,2645413,101,1230,266,11,1,160012,149.96,346802,7.76,150.4,3024,399587,29607.1,88.64,1
4493,319,3042,7,9,0,111,13659184,387,13317,853,4,1,160030,167.88,343651,8.64,165.84,3777.36,396260,31781.5,91.6,1
4495,619,11582,7,17,24,189,3000485,162,2101,994,8,1,160067,36.52,345428,7,22.92,3285.4,398234,13978.1,76.44,1
4497,651,14719,6,14,12,53,9368909,310,7352,958,13,1,160107,14.12,687050,5.6,10.52,6143.48,792466,9467.6,81.44,1
4498,194,3278,5,9,8,30,86503,22,45,19,1,1,1211280,31.8947,462940,5.89474,14.5263,5551.58,532644,23072.7,83.1579,1
4503,182,7873,6,2,9,20,879107,52,931,191,3,9,1322020,112.36,239691,6.92,107.8,3949.64,267484,171823000,86.04,1
4506,153,1662,4,2,6,7,568718,56,1152,39,3,9,3805623,15.24,173047,4.88,14.64,1564.44,199451,6829.48,87.16,1
4514,618,14568,7,13,7,103,5484886,1202,16850,312,3,1,160368,245.24,72042.4,8.64,157.2,2406.08,73463,171830000,93.84,1
4516,660,7625,7,18,11,54,5854683,190,2623,416,10,1,160405,42.88,347615,5.88,34.48,3098,400468,9857.84,87.16,1
4517,642,17906,6,16,18,42,7968569,394,6389,654,10,1,160426,48.84,349160,6.8,37.24,4528.28,401986,20652.9,88.52,1
4522,656,18294,7,16,19,44,7538117,537,8402,574,12,1,160519,58,351180,7.48,46.36,4617.8,404054,27600.6,87.76,1
4523,143,1086,6,0,3,10,109133,61,272,10,4,3,528989,79.1,426360,6.2,38.5,4106.1,492210,17651.4,82.4,1
4525,612,2764,8,4,30,54,8549955,64,5367,389,3,1,160567,39.2,357639,9.04,37.24,7454.92,410463,49625.3,91.6,1
4530,216,2020,6,3,14,33,5236337,70,4411,253,3,1,160659,67.4,518242,6.4,65.64,5429.2,597380,22796.8,84,1
4540,660,11969,7,9,5,25,6719255,237,4888,578,10,1,160839,54.12,186340,6.76,41.16,2799.36,212947,17232.2,89.96,1
4544,658,6646,7,13,12,91,4756503,581,7359,764,12,1,160910,154.04,348560,7.56,113.84,3108.36,401238,24044,92.12,1
4548,239,916,5,0,8,9,1942227,91,8175,101,5,2,43776,121.16,584326,7.4,89.24,6891.04,664674,171831000,82.96,1
4551,616,18494,12,31,26,32,9252919,480,7768,806,1,1,161012,17.36,521340,6.52,11.52,8613.12,600512,26572.2,88.16,1
4552,548,7038,6,2,30,87,4118027,19,3414,129,4,1,161029,1.24,339359,4.76,1.48,2845.04,391980,768.92,89.44,1
4554,491,3658,7,10,16,33,2222724,122,2539,164,10,1,161066,45.8,581998,6.72,39.36,8359.08,662280,171817000,82.56,1
4557,333,7633,7,12,8,41,2181229,125,2694,164,2,1,161102,12.68,340067,5.36,12.92,2874.68,392736,4130.88,87.24,1
4562,449,9068,7,10,11,47,1878309,154,1688,298,11,1,161174,96.64,174915,5.96,69.68,1672.88,201267,15523.4,91.8,1
4566,644,9363,7,18,10,61,2679643,99,1643,493,4,1,161240,18.96,347056,6.12,11.96,4271,399823,15512.1,89,1
4568,289,12983,10,12,0,18,4147658,274,7776,240,3,6,30673,71.36,350775,8.48,58.2,3543.72,403620,37427,91.68,1
4569,616,18494,12,31,26,32,9252499,480,7768,806,1,1,161012,17.36,521339,6.52,11.52,8613.04,600512,26571,88.16,1
4582,635,9838,6,12,11,49,3698661,133,2291,344,8,1,161498,32.84,347428,6.24,31.04,3613.6,400556,12541.7,86.44,1
4585,374,7492,5,11,8,30,720926,39,452,138,2,1,161552,227.16,412598,8.64,172.08,5854.6,466636,171837000,91.12,1
4588,618,8495,8,15,29,27,4649570,441,1074,212,2,8,2284126,40.84,340094,5.04,26.52,2941.2,392808,7412.84,89.04,1
4590,542,4506,7,11,7,28,1580074,69,785,175,10,1,161635,42.96,351208,6.92,36.04,3636.28,404099,15631.6,90.84,1
4593,341,13091,7,14,13,14,10651852,1072,17612,423,1,32,102,36.64,347152,5.48,33.96,3239.6,399898,10789.4,89.32,1
4598,315,4652,5,13,5,13,1308313,44,548,87,9,1,3117042,39,239966,6.08,23.36,4624.8,267625,171813000,83.52,1
4600,600,20043,8,31,14,106,2674719,719,1682,350,6,4,23245,718.92,179032,9.04,294.4,2034.72,205418,67687,93.52,1
4608,129,1062,9,6,19,20,534034,50,2312,32,5,6,15435224,65.04,181197,6.56,60.96,1784.04,207997,17304.8,89.68,1
4612,646,7559,7,18,5,77,3308677,400,2276,489,10,1,162014,3.24,13874.5,5.68,1.52,1165.8,14410.7,14945.8,92.92,1
4613,651,10285,6,20,10,39,4144407,182,2561,340,11,1,162032,2.04,511716,4.8,0.64,5030.76,590603,2326.12,86,1
4615,292,6052,10,7,3,5,2210310,191,2890,125,2,2,7206938,29.96,237919,4.32,3.08,3991.12,265529,171807000,92.88,1
4618,249,4079,4,4,2,6,2736212,391,25665,807,6,1,162117,31.32,169455,2.6,28.92,1477.32,195747,4551.4,90.08,1
4620,335,1350,7,4,30,37,4750049,38,3858,262,3,1,162155,82.6,750208,6,78.6,8182.8,856742,171817000,84.36,1
4622,290,7658,9,10,16,15,3761659,810,2850,190,3,12,17982,71.92,509763,5.28,21.84,4380.2,588659,6700.8,83.92,1
4625,554,19133,7,33,24,19,6533004,457,7533,511,3,12,65403,218.92,353026,9.92,230.24,3247.96,405939,67533.9,92.28,1
4626,664,11053,7,23,12,40,4734645,251,3182,514,11,1,162235,21.92,688564,6.36,22.28,7421.48,794172,14940.6,81.92,1
4628,378,2442,5,5,4,31,1597507,27,1128,149,2,1,162274,61.6,511842,6.12,52.12,4618.2,590878,14118,83.72,1
4631,110,2866,6,5,7,7,2015582,143,3159,233,0,1,162328,0.04,169459,3,0.08,1421.84,195752,196.6,85.48,1
4633,181,3877,9,7,0,13,3377881,79,1770,148,7,19,4967316,159.8,418338,7.32,134.56,5347.24,472345,171842000,90.44,1
4634,650,15410,8,15,5,53,3236014,146,2350,405,12,1,162374,48.84,352371,6.96,32.96,5055.64,405219,24761.8,89.52,1
4640,254,4424,7,9,4,4,7864051,455,3024,262,1,3,162473,84.76,359073,4.88,52.4,4225.32,412074,21131.6,86.6,1
4641,621,10018,8,20,15,86,3227174,302,2727,531,10,1,162492,129.68,683557,7.32,122.92,6609.2,788795,31056,85.4,1
4646,356,2732,6,3,2,27,14049815,830,42344,295,2,19,4647767,60.08,199744,7.64,60.44,1542.36,227678,16961.6,88.84,1
4647,151,6472,8,10,8,58,3550716,422,5443,761,0,4,162594,1.88,339601,2.64,1.72,3128.16,392234,742.2,60.44,1
4652,513,17798,13,38,10,35,10932329,573,8925,838,2,6,162679,0.04,339603,5.24,0.12,3033.4,392245,2585.72,84.76,1
4654,270,4253,6,8,30,46,3950515,53,4432,517,3,1,4106370,30.4,410276,5,30.2,5370.12,464173,171809000,87.96,1
4663,151,559,7,2,17,8,1434972,32,1172,53,5,14,6259074,460.92,247422,8.28,459.48,3820.72,275085,171885000,89.92,1
4664,491,6924,6,12,6,48,2414528,191,1347,188,10,1,162862,40.28,341346,5.2,26.32,3687.28,393964,8369.92,88.4,1
4667,438,14188,11,10,12,28,16698386,4065,41642,729,1,7,34935,4141,188870,8.32,1267.4,8566.28,215809,286242,86.12,1
4670,593,10566,7,19,13,41,1764872,126,1086,161,11,1,162972,127.88,582971,7.84,116.64,7272.32,663335,171829000,85.4,1
4673,478,19949,14,41,30,69,5126501,591,7622,786,2,11,7529,421.4,526899,8.48,425.88,17005,606003,87673.2,88.6,1
4675,569,18747,13,36,11,33,10292298,963,15111,1004,2,5,65777,76.28,344167,6.48,70.32,3141,396888,17443.5,89.72,1
4681,605,9057,6,11,11,40,2980616,182,2948,543,8,1,163092,140.36,3484.08,6.56,100.36,151,3577.72,19709,90.8,1
4683,288,5808,8,7,11,37,5610701,315,1888,180,4,1,265482,38.56,695111,6.56,39.4,5763.68,800538,14673.8,84.24,1
4686,371,4670,6,13,6,19,618985,260,1036,80,10,1,163162,112.72,409523,7.76,104.8,5325.88,463656,171825000,88.48,1
4687,513,17798,13,38,10,35,10936424,573,8925,838,2,6,162679,0.04,339605,5.24,0.12,3033.4,392249,2595.36,84.76,1
4690,531,19938,9,31,19,37,15895463,1679,62362,1198,4,3,288484,124.76,514908,7.36,130.6,4561.4,593938,36542.6,88.6,1
4700,303,13399,8,26,7,167,17009309,1251,94228,892,3,30,1201,51.68,342281,6.48,22.2,3223.84,395061,9391.6,85.6,1
4701,521,7630,5,10,4,34,1393822,32,840,169,9,1,1376431,73.16,189714,7.68,57.6,3930.24,216339,32518,92.08,1
4707,530,5019,10,2,5,21,2845523,283,2087,315,2,1,163512,7.88,471646,5.72,7.28,7263.16,526867,343603000,84.84,1
4716,331,17199,14,30,14,27,2823991,116,2301,505,1,1,163646,163.16,350350,8.36,158.56,7726.32,403044,48669.4,89.64,1
